CT2:en:static:106;CRC-10;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:107;CRC-10;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:108;CRC-11;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:109;CRC-11;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:110;CRC-12/3GPP;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:111;CRC-12/3GPP;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:112;CRC-12/DECT;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:113;CRC-12/DECT;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:114;CRC-14/DARC;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:115;CRC-14/DARC;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:116;CRC-15;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:117;CRC-15;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:118;CRC-15/MPT1327;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:119;CRC-15/MPT1327;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:120;CRC-16;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:121;CRC-16;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:122;CRC-16/AUG-CCITT;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:123;CRC-16/AUG-CCITT;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:124;CRC-16/BUYPASS;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:125;CRC-16/BUYPASS;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:126;CRC-16/CCITT-FALSE;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:127;CRC-16/CCITT-FALSE;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:128;CRC-16/DDS-110;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:129;CRC-16/DDS-110;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:130;CRC-16/DECT-R;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:131;CRC-16/DECT-R;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:132;CRC-16/DECT-X;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:133;CRC-16/DECT-X;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:134;CRC-16/DNP;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:135;CRC-16/DNP;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:136;CRC-16/EN-13757;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:137;CRC-16/EN-13757;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:138;CRC-16/GENIBUS;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:139;CRC-16/GENIBUS;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:140;CRC-16/IBM-SDLC;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:141;CRC-16/IBM-SDLC;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:142;CRC-16/MAXIM;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:143;CRC-16/MAXIM;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:144;CRC-16/MCRF4XX;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:145;CRC-16/MCRF4XX;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:146;CRC-16/RIELLO;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:147;CRC-16/RIELLO;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:148;CRC-16/T10-DIF;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:149;CRC-16/T10-DIF;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:150;CRC-16/TELEDISK;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:151;CRC-16/TELEDISK;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:152;CRC-16/TMS37157;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:153;CRC-16/TMS37157;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:154;CRC-16/USB;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:155;CRC-16/USB;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:156;CRC-24/FLEXRAY-A;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:157;CRC-24/FLEXRAY-A;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:158;CRC-24/FLEXRAY-B;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:159;CRC-24/FLEXRAY-B;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:160;CRC-24/OPENPGP;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:161;CRC-24/OPENPGP;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:162;CRC-3/ROHC;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:163;CRC-3/ROHC;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:164;CRC-31/PHILIPS;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:165;CRC-31/PHILIPS;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:166;CRC-32;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:167;CRC-32;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:168;CRC-32/BZIP2;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:169;CRC-32/BZIP2;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:170;CRC-32/MPEG-2;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:171;CRC-32/MPEG-2;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:172;CRC-32/POSIX;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:173;CRC-32/POSIX;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:174;CRC-32C;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:175;CRC-32C;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:176;CRC-32D;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:177;CRC-32D;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:178;CRC-32Q;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:179;CRC-32Q;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:180;CRC-4/ITU;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:181;CRC-4/ITU;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:182;CRC-40/GSM;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:183;CRC-40/GSM;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:184;CRC-5/EPC;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:185;CRC-5/EPC;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:186;CRC-5/ITU;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:187;CRC-5/ITU;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:188;CRC-5/USB;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:189;CRC-5/USB;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:190;CRC-6/DARC;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:191;CRC-6/DARC;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:192;CRC-6/ITU;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:193;CRC-6/ITU;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:194;CRC-64;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:195;CRC-64;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:196;CRC-64/1B;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:197;CRC-64/1B;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:198;CRC-64/Jones;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:199;CRC-64/Jones;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:200;CRC-64/WE;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:201;CRC-64/WE;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:202;CRC-7;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:203;CRC-7;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:204;CRC-7/ROHC;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:205;CRC-7/ROHC;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:206;CRC-8;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:207;CRC-8;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:208;CRC-8/CCITT;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:209;CRC-8/CCITT;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:210;CRC-8/DARC;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:211;CRC-8/DARC;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:212;CRC-8/EBU;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:213;CRC-8/EBU;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:214;CRC-8/I-CODE;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:215;CRC-8/I-CODE;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:216;CRC-8/ITU;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:217;CRC-8/ITU;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:218;CRC-8/J1850;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:219;CRC-8/J1850;CT2:T;CT2:T\ Hash Functions\ CRC;3) Hash and MAC Algorithms
CT2:en:static:220;CRC-8/MAXIM;CT2:C;CT2:C\ Hash Functions\ CRC;3) Hash and MAC Algorithms
