;[T];Codes\ ISBN-10 Check
;[T];Codes\ ISBN-13 Check
;[T];Protocols\ Diffie-Hellman Key-Exchange

Converter;C;
;[C];Tools\ Misc\ Converter

String Decoder;C;
;[C];Tools\ Codes\ String Decoder

String Encoder;C;
;[C];Tools\ Codes\ String Encoder

Cost Function;C/T;
;[C];Cryptanalysis\ Generic\ Cost Function
;[T];Cryptanalysis\ Classical\ Transposition Genetic Analysis
;[T];Cryptanalysis\ Classical\ Transposition Crib Analysis
;[T];Cryptanalysis\ Classical\ ADFGVX dictionary attack
;[T];Cryptanalysis\ Classical\ Transposition Hill Climbing Analysis
;[T];Cryptanalysis\ Classical\ Transposition Brute-force Analysis
;[T];Cryptanalysis\ Modern\ DES Analysis using Entropy
;[T];Cryptanalysis\ Modern\ AES Analysis using Entropy (2) – with changeable plaintext
;[T];Cryptanalysis\ Modern\ DES Known-Plaintext Analysis
;[T];Cryptanalysis\ Modern\ SDES Analysis using Entropy
;[T];Cryptanalysis\ Modern\ AES Known-Plaintext Analysis (2)
;[T];Cryptanalysis\ Modern\ AES Analysis using Entropy (1)
;[T];Cryptanalysis\ Modern\ DES Brute-force Analysis
;[T];Cryptanalysis\ Modern\ SDES Known-Plaintext Analysis
;[T];Cryptanalysis\ Modern\ AES Known-Plaintext Analysis (1)
;[T];Cryptanalysis\ Modern\ Triple DES Brute-force Analysis
;[T];Cryptanalysis\ Modern\ SDES Brute-force Analysis

Cramer-Shoup;C/T;
;[C];Modern Ciphers\ Asymmetric\ Cramer-Shoup
;[T];Cryptography\ Modern\ Asymmetric\ Cramer-Shoup with AES

Cramer-Shoup Key Generator;C/T;
;[C];Modern Ciphers\ Asymmetric\ Cramer-Shoup Key Generator
;[T];Cryptography\ Modern\ Asymmetric\ Cramer-Shoup with AES

AES;C/T/W;
;[C];Modern Ciphers\ Symmetric\ AES
;[T];Cryptography\ Modern\ Symmetric\ AES with PKCS#5
;[T];Cryptography\ Modern\ Symmetric\ AES (CBC) with PKCS#5 and IV
;[T];Cryptography\ Modern\ Symmetric\ AES Cipher (Text Input)
;[T];Cryptography\ Modern\ Symmetric\ AES encryption with implicit conversion
;[T];Cryptography\ Modern\ Symmetric\ AES Cipher (File Input)
;[T];Cryptography\ Modern\ Symmetric\ AES (ECB) with PKCS#5
;[T];Cryptography\ Modern\ Symmetric\ AES Cipher with SHA hashes
;[T];Cryptography\ Modern\ Asymmetric\ Cramer-Shoup with AES
;[T];Cryptanalysis\ Modern\ AES Analysis using Entropy (2) – with changeable plaintext
;[T];Cryptanalysis\ Modern\ AES Known-Plaintext Analysis (2)
;[T];Cryptanalysis\ Modern\ AES Analysis using Entropy (1)
;[T];Cryptanalysis\ Modern\ AES Known-Plaintext Analysis (1)
;[T];Cryptanalysis\ Modern\ CBC-Attack
;[T];Cryptanalysis\ Modern\ Padding Oracle Attack on AES
;[T];Tools\ Simple Video and Audio Chat using AES encryption
;[T];Tools\ Simple AES Chat
;[T];Tools\ Diffie-Hellman AES Video Audio Chat
;[T];Codes\ AES (CBC) with PKCS#5 and IV, output as QR Code
;[T];Codes\ QR Code Encryption
;[W];Encryption/Decryption\ Modern Encryption/Decryption\ Symmetric Encryption/Decryption\ AES

DES;C/T/W;
;[C];Modern Ciphers\ Symmetric\ DES
;[T];Cryptography\ Modern\ Symmetric\ DES Complementation Property
;[T];Cryptography\ Modern\ Symmetric\ Triple DES Cipher
;[T];Cryptography\ Modern\ Symmetric\ Block Modes of Symmetric Ciphers
;[T];Cryptography\ Modern\ Symmetric\ DES Cipher
;[T];Cryptanalysis\ Modern\ DES Analysis using Entropy
;[T];Cryptanalysis\ Modern\ DES Known-Plaintext Analysis
;[T];Cryptanalysis\ Modern\ DES Brute-force Analysis
;[T];Cryptanalysis\ Modern\ Padding Oracle Attack on DES
;[T];Cryptanalysis\ Modern\ Triple DES Brute-force Analysis
;[W];Encryption/Decryption\ Modern Encryption/Decryption\ Symmetric Encryption/Decryption\ DES

3DES;C;
;[C];Modern Ciphers\ Symmetric\ DES

RC2;C/T/W;
;[C];Modern Ciphers\ Symmetric\ RC2
;[T];Cryptography\ Modern\ Symmetric\ RC2 Cipher
;[T];Cryptanalysis\ Modern\ DES Analysis using Entropy
;[W];Encryption/Decryption\ Modern Encryption/Decryption\ Symmetric Encryption/Decryption\ RC2

RC4;C/T;
;[C];Modern Ciphers\ Symmetric\ RC4
;[T];Cryptography\ Modern\ Symmetric\ RC4 Cipher

SDES;C/T/W;
;[C];Modern Ciphers\ Symmetric\ SDES
;[T];Cryptography\ Modern\ Symmetric\ SDES Cipher
;[T];Cryptanalysis\ Modern\ SDES Analysis using Entropy
;[T];Cryptanalysis\ Modern\ SDES Known-Plaintext Analysis
;[T];Cryptanalysis\ Modern\ SDES Brute-force Analysis
;[W];Encryption/Decryption\ Modern Encryption/Decryption\ Symmetric Encryption/Decryption\ SDES

DCA KeyRecovery;C/T;
;[C];Cryptanalysis\ Specific\ DCA KeyRecovery
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 2 (automatic mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 1 (tutorial mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 3 (automatic mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 1 (automatic mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 2 (tutorial mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 3 (tutorial mode)

DCA Oracle;C/T;
;[C];Cryptanalysis\ Specific\ DCA Oracle
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 2 (automatic mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 1 (tutorial mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 3 (automatic mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 1 (automatic mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 2 (tutorial mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 3 (tutorial mode)

DCA PathFinder;C/T;
;[C];Cryptanalysis\ Specific\ DCA PathFinder
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 2 (automatic mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 1 (tutorial mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 3 (automatic mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 1 (automatic mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 2 (tutorial mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 3 (tutorial mode)

DCA PathVisualizer;C/T;
;[C];Cryptanalysis\ Specific\ DCA PathVisualizer
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 2 (automatic mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 1 (tutorial mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 3 (automatic mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 1 (automatic mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 2 (tutorial mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 3 (tutorial mode)

DCA ToyCipher;C/T;
;[C];Cryptanalysis\ Specific\ DCA ToyCipher
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 2 (automatic mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 1 (tutorial mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 3 (automatic mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 1 (automatic mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 2 (tutorial mode)
;[T];Cryptanalysis\ Modern\ Differential Cryptanalysis Tutorial 3 (tutorial mode)

Decimalization;C/T;
;[C];Tools\ Misc\ Decimalization
;[T];Tools\ Random Decimal Number
;[T];Mathematics\ Decimalization

DECODEClustererCaption;C;
;[C];DECRYPT Project\ DECODEClustererCaption

DECODE Decipherer;C;
;[C];DECRYPT Project\ DECODE Decipherer

DECODE Downloader;C/T;
;[C];DECRYPT Project\ DECODE Downloader
;[T];Tools\ Download documents from the DECODE database

DecodeParserTesterCaption;C;
;[C];DECRYPT Project\ DecodeParserTesterCaption

DECODESymbolHeatmapCaption;C;
;[C];DECRYPT Project\ DECODESymbolHeatmapCaption

DECODE Viewer;C/T;
;[C];Tools\ Data input/output\ DECODE Viewer
;[T];Tools\ Download documents from the DECODE database

DGK;C;
;[C];Modern Ciphers\ Asymmetric\ DGK

DGK Key Generator;C;
;[C];Modern Ciphers\ Asymmetric\ DGK Key Generator

Discrete Logarithm;C/T;
;[C];Cryptanalysis\ Generic\ Discrete Logarithm
;[T];Mathematics\ Discrete Logarithm

Format Preserving Encryption (FPE);C/T;
;[C];Modern Ciphers\ Symmetric\ Format Preserving Encryption (FPE)
;[T];Cryptography\ Modern\ Symmetric\ Format Preserving Encryption
;[T];Cryptography\ Modern\ Symmetric\ Format Preserving Encryption (XML)

Grain v1;C/T;
;[C];Modern Ciphers\ Symmetric\ Grain v1
;[T];Cryptography\ Modern\ Symmetric\ Grain v1 Cipher

Grøstl;C/T;
;[C];Hash functions\ Grøstl
;[T];Hash Functions\ Password verification using salted Grøstl-256
;[T];Hash Functions\ Grøstl
;[T];Hash Functions\ Password storage using salted Grøstl-256

HC128;C/T;
;[C];Modern Ciphers\ Symmetric\ HC128
;[T];Cryptography\ Modern\ Symmetric\ HC128 Cipher

Hill Cipher;C/T;
;[C];Classic Ciphers\ Hill Cipher
;[T];Cryptography\ Classical\ Hill Cipher

HKDF SHA-256;C/T;
;[C];Hash functions\ HKDF SHA-256
;[T];Hash Functions\ KDF Performance Comparison (without presentation)
;[T];Hash Functions\ KDF Performance Comparison (with presentation)

Homophonic Substitution Analyzer;C/T;
;[C];Cryptanalysis\ Specific\ Homophonic Substitution Analyzer
;[T];Cryptanalysis\ Classical\ Zodiac-408 Analysis
;[T];Cryptanalysis\ Classical\ Homophonic Substitution Analysis

Huffman;C/T;
;[C];Tools\ Codes\ Huffman
;[T];Tools\ Huffman's algorithm (UTF-8)
;[T];Tools\ Huffman's algorithm (BMG, JPG)
;[T];Tools\ Huffman's algorithm (ASCII)

ImageHash;C/T;
;[C];Hash functions\ ImageHash
;[T];Hash Functions\ ImageHash -- smooth comparison
;[T];Hash Functions\ ImageHash

ImageProcessor;C;
;[C];Tools\ Misc\ ImageProcessor

Keccak;C/T;
;[C];Hash functions\ Keccak
;[T];Cryptography\ Modern\ Symmetric\ Keccak Cipher
;[T];Tools\ Keccak pseudorandom number generator (PRNG)
;[T];Hash Functions\ Keccak Hash (SHA-3)

KKDF SHA-256;C;
;[C];Hash functions\ KKDF SHA-256

KKDF SHAKE256;C;
;[C];Hash functions\ KKDF SHAKE256

Length;C/T;
;[C];Tools\ Misc\ Length
;[T];Hash Functions\ Dictionary Attack on a password hash value

M209;C/T;
;[C];Classic Ciphers\ M209
;[T];Cryptography\ Classical\ M209 Cipher Machine
;[T];Cryptography\ Classical\ M209 Key Setup

MD5 Collider;C/T;
;[C];Hash functions\ MD5 Collider
;[T];Hash Functions\ MD5 Collision Finder

Mickey 2;C/T;
;[C];Modern Ciphers\ Symmetric\ Mickey 2
;[T];Cryptography\ Modern\ Symmetric\ Mickey 2 Cipher

Morse Code;C/T/W;
;[C];Tools\ Codes\ Morse Code
;[T];Codes\ Morse code
;[W];Codes\ Morse Code

Network Receiver;C/T;
;[C];Tools\ Data input/output\ Network Receiver
;[T];Tools\ Simple Video and Audio Chat using AES encryption
;[T];Tools\ Simple AES Chat
;[T];Tools\ Diffie-Hellman AES Video Audio Chat
;[T];Protocols\ Diffie-Hellman Key-Exchange over network
;[T];Protocols\ HTTP Request
;[T];Protocols\ Heartbleed Test
;[T];Protocols\ Simple Multi Client Communication
;[T];Protocols\ Simple Webserver

Network Sender;C/T;
;[C];Tools\ Data input/output\ Network Sender
;[T];Tools\ Simple Video and Audio Chat using AES encryption
;[T];Tools\ Simple AES Chat
;[T];Tools\ Diffie-Hellman AES Video Audio Chat
;[T];Protocols\ Diffie-Hellman Key-Exchange over network
;[T];Protocols\ Heartbleed Test
;[T];Protocols\ Simple Multi Client Communication

Number Input;C;
;[C];Tools\ Data input/output\ Number Input

Number Operation;C/T;
;[C];Tools\ Misc\ Number Operation
;[T];Cryptanalysis\ Modern\ RSA Common Factor Attack

Oblivious Transfer 1;C/T;
;[C];Protocols\ Oblivious Transfer 1
;[T];Protocols\ Oblivious Transfer Protocol (1 out of n)

Oblivious Transfer 2;C/T;
;[C];Protocols\ Oblivious Transfer 2
;[T];Protocols\ Oblivious Transfer Protocol (1 out of n)

Padding Oracle;C/T;
;[C];Cryptanalysis\ Specific\ Padding Oracle
;[T];Cryptanalysis\ Modern\ Padding Oracle Attack on DES
;[T];Cryptanalysis\ Modern\ Padding Oracle Attack on AES

Padding Oracle Attack;C/T;
;[C];Cryptanalysis\ Specific\ Padding Oracle Attack
;[T];Cryptanalysis\ Modern\ Padding Oracle Attack on DES
;[T];Cryptanalysis\ Modern\ Padding Oracle Attack on AES

Paillier;C/T;
;[C];Modern Ciphers\ Asymmetric\ Paillier
;[T];Cryptography\ Modern\ Asymmetric\ Blind Signature Paillier
;[T];Cryptography\ Modern\ Asymmetric\ Paillier Key Generator
;[T];Cryptography\ Modern\ Asymmetric\ Paillier Cipher (Text Input)
;[T];Cryptography\ Modern\ Asymmetric\ Paillier Cipher with Blinding
;[T];Cryptography\ Modern\ Asymmetric\ Blind Signature RSA
;[T];Cryptography\ Modern\ Asymmetric\ Paillier Cipher (Voting)
;[T];Cryptography\ Modern\ Asymmetric\ Paillier Cipher with Addition
;[T];Cryptography\ Modern\ Asymmetric\ Paillier Cipher (Number Input)

Paillier Key Generator;C/T;
;[C];Modern Ciphers\ Asymmetric\ Paillier Key Generator
;[T];Cryptography\ Modern\ Asymmetric\ Paillier Key Generator
;[T];Cryptography\ Modern\ Asymmetric\ Paillier Cipher (Text Input)
;[T];Cryptography\ Modern\ Asymmetric\ Paillier Cipher with Blinding
;[T];Cryptography\ Modern\ Asymmetric\ Paillier Cipher (Voting)
;[T];Cryptography\ Modern\ Asymmetric\ Paillier Cipher with Addition
;[T];Cryptography\ Modern\ Asymmetric\ Paillier Cipher (Number Input)

Purple;C/T;
;[C];Classic Ciphers\ Purple
;[T];Cryptography\ Classical\ PURPLE Cipher Machine

Quadratic Sieve;C/T;
;[C];Cryptanalysis\ Generic\ Quadratic Sieve
;[T];Mathematics\ Factorization with Quadratic Sieve (QS)

Rabbit;C/T;
;[C];Modern Ciphers\ Symmetric\ Rabbit
;[T];Cryptography\ Modern\ Symmetric\ Rabbit Cipher

Random Number Generator;C/T;
;[C];Tools\ Random Number\ Random Number Generator
;[T];Tools\ Random number generators

RSA;C/T/W;
;[C];Modern Ciphers\ Asymmetric\ RSA
;[T];Cryptography\ Modern\ Asymmetric\ RSA Cipher
;[T];Cryptography\ Modern\ Asymmetric\ RSA Decryption
;[T];Cryptography\ Modern\ Asymmetric\ RSA Encryption
;[T];Codes\ RSA signed QR code
;[T];Protocols\ Yao's Millionaire Problem Protocol
;[W];Cryptanalysis\ Modern Encryption\ Asymmetric Encryption\ RSA

RSA Key Generator;C/T;
;[C];Modern Ciphers\ Asymmetric\ RSA Key Generator
;[T];Cryptography\ Modern\ Asymmetric\ RSA Cipher
;[T];Cryptography\ Modern\ Asymmetric\ RSA Key Generator
;[T];Cryptography\ Modern\ Asymmetric\ RSA Decryption
;[T];Cryptography\ Modern\ Asymmetric\ RSA Encryption
;[T];Codes\ RSA signed QR code
;[T];Protocols\ Oblivious Transfer Protocol (1 out of n)
;[T];Protocols\ Yao's Millionaire Problem Protocol

Salsa20;C/T;
;[C];Modern Ciphers\ Symmetric\ Salsa20
;[T];Cryptography\ Modern\ Symmetric\ Salsa20 Cipher

SAT Solver;C/T;
;[C];Cryptanalysis\ Generic\ SAT Solver
;[T];Mathematics\ SAT Solver (Text Input)
;[T];Mathematics\ SAT Solver (File Input)

Sosemanuk;C/T;
;[C];Modern Ciphers\ Symmetric\ Sosemanuk
;[T];Cryptography\ Modern\ Symmetric\ Sosemanuk Cipher

Spanish Strip Cipher;C/T;
;[C];Classic Ciphers\ Spanish Strip Cipher
;[T];Cryptography\ Classical\ Spanish Strip Cipher

Insertion Steganography;C/T;
;[C];Steganography\ Insertion Steganography
;[T];Steganography\ Steganography Insertion Decryption
;[T];Steganography\ Steganography Permutation Encryption
;[T];Steganography\ Steganography Insertion Encryption

LSB Steganography;C/T;
;[C];Steganography\ LSB Steganography
;[T];Steganography\ Steganography Least Significant Bit Data Transfer
