CT2:dynamic:4a790717;Vernam;CT2:C \ Classic Ciphers \ Vernam
CT2:dynamic:a5998c23;Vigenère cipher;CT2:C \ Classic Ciphers \ Vigenère
CT2:dynamic:552c714b;XOR;CT2:C \ Classic Ciphers \ XOR
CT2:dynamic:a0cfedfb;Autocorrelation;CT2:C \ Cryptanalysis \ Generic \ Autocorrelation
CT2:dynamic:6799f728;Cost function;CT2:C \ Cryptanalysis \ Generic \ Cost Function
CT2:dynamic:61bba405;Discrete logarithm;CT2:C \ Cryptanalysis \ Generic \ Discrete Logarithm
CT2:dynamic:77fd3a14;Factorization of a number;CT2:C \ Cryptanalysis \ Generic \ Factorizer
CT2:dynamic:d426821b;Frequency test;CT2:C \ Cryptanalysis \ Generic \ Frequency Test
CT2:dynamic:0d325f1f;Friedman test;CT2:C \ Cryptanalysis \ Generic \ Friedman Test
CT2:dynamic:9eda4758;Factorization of a number;CT2:C \ Cryptanalysis \ Generic \ General Number Field Sieve
CT2:dynamic:afdf251b;Kasiski Test;CT2:C \ Cryptanalysis \ Generic \ Kasiski's Test
CT2:dynamic:08c130c6;Primes test;CT2:C \ Cryptanalysis \ Generic \ Prime Test
CT2:dynamic:6b598e80;Factorization of a number;CT2:C \ Cryptanalysis \ Generic \ Quadratic Sieve
CT2:dynamic:94329868;A5 attack;CT2:C \ Cryptanalysis \ Specific \ A5 Attack
CT2:dynamic:64e47c1a;Cube attack;CT2:C \ Cryptanalysis \ Specific \ Cube Attack
CT2:dynamic:acb12b05;Differential cryptanalysis (DCA);CT2:C \ Cryptanalysis \ Specific \ DCA KeyRecovery
CT2:dynamic:684add32;Differential cryptanalysis (DCA);CT2:C \ Cryptanalysis \ Specific \ DCA Oracle
CT2:dynamic:68e62348;Differential cryptanalysis (DCA);CT2:C \ Cryptanalysis \ Specific \ DCA PathFinder
CT2:dynamic:1eb44a78;Differential cryptanalysis (DCA);CT2:C \ Cryptanalysis \ Specific \ DCA PathVisualizer
CT2:dynamic:45594869;Differential cryptanalysis (DCA);CT2:C \ Cryptanalysis \ Specific \ DCA ToyCipher
CT2:dynamic:767cdf73;Enigma attack;CT2:C \ Cryptanalysis \ Specific \ Enigma Analyzer
CT2:dynamic:854df8cb;Grain attack;CT2:C \ Cryptanalysis \ Specific \ GrainV0 Attack
CT2:dynamic:cb183245;Grain attack;CT2:C \ Cryptanalysis \ Specific \ Grain V1 Attack
CT2:dynamic:d50a9965;Homophonic substitution analysis;CT2:C \ Cryptanalysis \ Specific \ Homophonic Substitution Analyzer
CT2:dynamic:6cc1425b;IDP analysis;CT2:C \ Cryptanalysis \ Specific \ IDP Analyzer
CT2:dynamic:f1a1b796;Key searcher;CT2:C \ Cryptanalysis \ Specific \ KeySearcher
CT2:dynamic:28789d4c;M-138 attack;CT2:C \ Cryptanalysis \ Specific \ M-138 Analyzer
CT2:dynamic:9c8873bb;Playfair analysis;CT2:C \ Cryptanalysis \ Specific \ Playfair Analyzer
CT2:dynamic:ffb56bfd;Feistel attack;CT2:C \ Cryptanalysis \ Specific \ Slide Attack on Feistel Cipher
CT2:dynamic:2bad8d77;Solitaire analysis;CT2:C \ Cryptanalysis \ Specific \ Solitaire Analyzer
CT2:dynamic:a28eb5ae;Spanish strip cipher analysis;CT2:C \ Cryptanalysis \ Specific \ Spanish Strip Cipher Analyzer
CT2:dynamic:724c9bc1;Transposition analysis;CT2:C \ Cryptanalysis \ Specific \ Transposition Analyzer
CT2:dynamic:2bfd17c5;Vigenère analysis;CT2:C \ Cryptanalysis \ Specific \ Vigenère Analyzer
CT2:dynamic:822aae4c;BLAKE;CT2:C \ Hash functions \ BLAKE
CT2:dynamic:98032e2b;Cyclic redundancy check (CRC);CT2:C \ Hash functions \ CRC
CT2:dynamic:cb0c4408;Grøstl;CT2:C \ Hash functions \ Grøstl
CT2:dynamic:b1669853;ImageHash;CT2:C \ Hash functions \ ImageHash
CT2:dynamic:458ddd69;Keccak;CT2:C \ Hash functions \ Keccak
CT2:dynamic:61f264b5;MD5;CT2:C \ Hash functions \ MD5
CT2:dynamic:e5d51179;MD5 attack (collisions);CT2:C \ Hash functions \ MD5 Collider
CT2:dynamic:cabb7b94;PKCS#5;CT2:C \ Hash functions \ PKCS#5
CT2:dynamic:ecf1ca65;RIPEMD;CT2:C \ Hash functions \ RIPEMD160
CT2:dynamic:1b289daf;SHA;CT2:C \ Hash functions \ SHA
CT2:dynamic:03b86446;Tiger;CT2:C \ Hash functions \ Tiger
CT2:dynamic:ee339331;Whirlpool;CT2:C \ Hash functions \ Whirlpool
CT2:dynamic:ebede75b;Blind signature;CT2:C \ Modern Ciphers \ Asymmetric \ Blind Signature Generator
CT2:dynamic:124e9add;Blind signature;CT2:C \ Modern Ciphers \ Asymmetric \ Blind Signature Verifier
CT2:dynamic:61c83201;Cramer-Shoup;CT2:C \ Modern Ciphers \ Asymmetric \ Cramer-Shoup
CT2:dynamic:20105fc7;Cramer-Shoup;CT2:C \ Modern Ciphers \ Asymmetric \ Cramer-Shoup Key Generator
CT2:dynamic:44a584ad;DGK;CT2:C \ Modern Ciphers \ Asymmetric \ DGK
CT2:dynamic:583b8483;DGK;CT2:C \ Modern Ciphers \ Asymmetric \ DGK Key Generator
CT2:dynamic:f29f67f4;Paillier signature;CT2:C \ Modern Ciphers \ Asymmetric \ Paillier
CT2:dynamic:43191ec6;Paillier signature;CT2:C \ Modern Ciphers \ Asymmetric \ Paillier Key Generator
CT2:dynamic:c835779e;RSA;CT2:C \ Modern Ciphers \ Asymmetric \ RSA
CT2:dynamic:0ab14b2e;RSA;CT2:C \ Modern Ciphers \ Asymmetric \ RSA Key Generator
CT2:dynamic:d2203b62;A5;CT2:C \ Modern Ciphers \ Symmetric \ A5
CT2:dynamic:99d09343;AES;CT2:C \ Modern Ciphers \ Symmetric \ AES
CT2:dynamic:cea0f204;AES visualization;CT2:C \ Modern Ciphers \ Symmetric \ AES Visualization
CT2:dynamic:cf86ce31;DES;CT2:C \ Modern Ciphers \ Symmetric \ DES
CT2:dynamic:b6e0ce42;DES visualization;CT2:C \ Modern Ciphers \ Symmetric \ DESVisualization
CT2:dynamic:3c764f26;FEAL;CT2:C \ Modern Ciphers \ Symmetric \ FEAL
CT2:dynamic:7b51c6e9;Feistel;CT2:C \ Modern Ciphers \ Symmetric \ Feistel Cipher
CT2:dynamic:5f184770;Format preserving encryption (FPE);CT2:C \ Modern Ciphers \ Symmetric \ Format Preserving Encryption (FPE)
CT2:dynamic:1242b4d9;Grain;CT2:C \ Modern Ciphers \ Symmetric \ GrainV0
CT2:dynamic:2bf16c9e;Grain;CT2:C \ Modern Ciphers \ Symmetric \ Grain v1
CT2:dynamic:de38de21;HC128;CT2:C \ Modern Ciphers \ Symmetric \ HC128
CT2:dynamic:1a6faf45;HIGHT;CT2:C \ Modern Ciphers \ Symmetric \ HIGHT
CT2:dynamic:48a60607;Mickey 2;CT2:C \ Modern Ciphers \ Symmetric \ Mickey 2
CT2:dynamic:b3c45fe8;MiniTreyfer;CT2:C \ Modern Ciphers \ Symmetric \ MiniTreyfer
CT2:dynamic:bd47f8a3;PRESENT;CT2:C \ Modern Ciphers \ Symmetric \ PRESENT
CT2:dynamic:73788f30;Rabbit;CT2:C \ Modern Ciphers \ Symmetric \ Rabbit
CT2:dynamic:73373b32;RC2;CT2:C \ Modern Ciphers \ Symmetric \ RC2
CT2:dynamic:e6e79e45;RC4;CT2:C \ Modern Ciphers \ Symmetric \ RC4
CT2:dynamic:303cfcd5;Salsa20;CT2:C \ Modern Ciphers \ Symmetric \ Salsa20
CT2:dynamic:06be1b56;SDES;CT2:C \ Modern Ciphers \ Symmetric \ SDES
CT2:dynamic:06cad5a0;TREYFER attack;CT2:C \ Modern Ciphers \ Symmetric \ Slide Attack on TREYFER
CT2:dynamic:9bfbd6f2;Sosemanuk;CT2:C \ Modern Ciphers \ Symmetric \ Sosemanuk
CT2:dynamic:2ce07521;TEA;CT2:C \ Modern Ciphers \ Symmetric \ TEA
CT2:dynamic:036fcd8b;TREYFER;CT2:C \ Modern Ciphers \ Symmetric \ TREYFER
CT2:dynamic:cdaf359d;Trivium;CT2:C \ Modern Ciphers \ Symmetric \ Trivium
CT2:dynamic:9565abfc;Twofish;CT2:C \ Modern Ciphers \ Symmetric \ Twofish
CT2:dynamic:bd235841;WEP attack;CT2:C \ Protocols \ Attacks on the WEP protocol
CT2:dynamic:2aff12db;BB84;CT2:C \ Protocols \ BB84 Error Detector
CT2:dynamic:39155289;BB84;CT2:C \ Protocols \ BB84 Key Generator
CT2:dynamic:c68b2faa;BB84 attack;CT2:C \ Protocols \ BB84 Man in the Middle
CT2:dynamic:3d2651cd;BB84;CT2:C \ Protocols \ BB84 Photonbase Generator
CT2:dynamic:85a1839a;BB84;CT2:C \ Protocols \ BB84 Photon Decoder
CT2:dynamic:d2368a3c;BB84;CT2:C \ Protocols \ BB84 Photon Encoder
CT2:dynamic:f1acc4b7;Coin flipping;CT2:C \ Protocols \ Coin Flipping
CT2:dynamic:d923b0a4;HMAC;CT2:C \ Protocols \ HMAC
CT2:dynamic:3aac8f45;ISAP bit commitment scheme;CT2:C \ Protocols \ ISAP Bit Commitment Scheme
CT2:dynamic:b2f6b1f3;Man-in-the-middle attack;CT2:C \ Protocols \ ManInTheMiddle
CT2:dynamic:2f64b9e6;NLFSR;CT2:C \ Protocols \ NLFSR
CT2:dynamic:2ebae299;Oblivious transfer protocol;CT2:C \ Protocols \ Oblivious Transfer 1
CT2:dynamic:f60cd05e;Oblivious transfer protocol;CT2:C \ Protocols \ Oblivious Transfer 2
CT2:dynamic:bb3369e5;Virtual Smartcard;CT2:C \ Protocols \ Smartcard
CT2:dynamic:78678735;Virtual Smartcard;CT2:C \ Protocols \ Smartcard Interpreter
CT2:dynamic:cdd977b0;WEP;CT2:C \ Protocols \ WEP protocol
CT2:dynamic:c68b4ffe;Yao's millionaire problem (protocol);CT2:C \ Protocols \ Yao 1
CT2:dynamic:58fdbf01;Yao's millionaire problem (protocol);CT2:C \ Protocols \ Yao 2
CT2:dynamic:51530169;Yao's millionaire problem (protocol);CT2:C \ Protocols \ Yao 3
CT2:dynamic:4e2750bd;Zero knowledge protocol;CT2:C \ Protocols \ Zero Knowledge Prover
CT2:dynamic:31205cf2;Zero knowledge protocol;CT2:C \ Protocols \ Zero Knowledge Verifier
CT2:dynamic:f5e52680;Steganography;CT2:C \ Steganography \ Insertion Steganography
CT2:dynamic:0a563b6f;Steganography;CT2:C \ Steganography \ LSB Steganography
CT2:dynamic:cca82098;Steganography;CT2:C \ Steganography \ Permutation Steganography
CT2:dynamic:240447b3;Watermark Creator;CT2:C \ Steganography \ Watermark Creator
CT2:dynamic:703acac0;Avalanche effect;CT2:C \ Tools \ Misc \ Avalanche Visualization
CT2:dynamic:14d5b694;Block mode visualizer;CT2:C \ Tools \ Misc \ Blockmode Visualizer
CT2:dynamic:f83d7ed8;PKCS#1 attack;CT2:N \ Crypto tutorials \ Attack on PKCS#1
CT2:dynamic:03459821;PKCS#1 attack;CT2:N \ Crypto tutorials \ Attack on PKCS#1 \ Attack on PKCS#1 \ Attack with shorter keys (Kuehn)
CT2:dynamic:e8080fd3;PKCS#1 attack;CT2:N \ Crypto tutorials \ Attack on PKCS#1 \ Attack on PKCS#1 \ Bleichenbacher attack
CT2:dynamic:8bf79846;QR code;CT2:T \ Codes \ Create QR Code
CT2:dynamic:ce612ab7;QR code;CT2:T \ Codes \ Decode QR code file
CT2:dynamic:81208b59;ISBN;CT2:T \ Codes \ ISBN-10 Check
CT2:dynamic:c1144ed6;ISBN;CT2:T \ Codes \ ISBN-13 Check
CT2:dynamic:3e2734cc;Morse code;CT2:T \ Codes \ Morse code
CT2:dynamic:7bf9e18a;QR code;CT2:T \ Codes \ QR Code Encryption
CT2:dynamic:bb7249d8;QR code;CT2:T \ Codes \ RSA signed QR code
CT2:dynamic:2c08290f;Visual code;CT2:T \ Codes \ Simple detection of optical codes
CT2:dynamic:f5c1b6f4;VCard;CT2:T \ Codes \ VCard
CT2:dynamic:a5cd5390;Caesar analysis;CT2:T \ Cryptanalysis \ Classical \ Caesar Brute-force Analysis
CT2:dynamic:c48408d1;Transposition (single and double column);CT2:T \ Cryptanalysis \ Classical \ Dictionary attack on the Double Columnar Transposition Cipher
CT2:dynamic:39986255;Enigma attack;CT2:T \ Cryptanalysis \ Classical \ Enigma Analyzer
CT2:dynamic:81d754aa;Frequency test;CT2:T \ Cryptanalysis \ Classical \ Frequency Analysis
CT2:dynamic:2f48311b;Homophonic substitution analysis;CT2:T \ Cryptanalysis \ Classical \ Homophonic Substitution Analysis
CT2:dynamic:02ba8964;Kryptos K1 analysis;CT2:T \ Cryptanalysis \ Classical \ Kryptos K1 Analysis
CT2:dynamic:29ec528a;Kryptos K2 analysis;CT2:T \ Cryptanalysis \ Classical \ Kryptos K2 Analysis
CT2:dynamic:ed360328;M-138 attack;CT2:T \ Cryptanalysis \ Classical \ M-138 Ciphertext only Attack
CT2:dynamic:789bec19;M-138 attack;CT2:T \ Cryptanalysis \ Classical \ M-138 Known-Plaintext Attack
CT2:dynamic:724db784;M-138 attack;CT2:T \ Cryptanalysis \ Classical \ M-138 Partially-Known Plaintext Attack
CT2:dynamic:d1d02228;Playfair analysis;CT2:T \ Cryptanalysis \ Classical \ Playfair Analysis
CT2:dynamic:d44d9a93;Scytale analysis;CT2:T \ Cryptanalysis \ Classical \ Scytale Brute-force Analysis
CT2:dynamic:91fcee38;Solitaire analysis;CT2:T \ Cryptanalysis \ Classical \ Solitaire Brute-force Analysis
CT2:dynamic:21d0a853;Transcriptor analysis;CT2:T \ Cryptanalysis \ Classical \ Transcriptor -- manual mode
CT2:dynamic:345464ee;Transcriptor analysis;CT2:T \ Cryptanalysis \ Classical \ Transcriptor -- semi-automatic mode
CT2:dynamic:4b8a0803;Transposition analysis;CT2:T \ Cryptanalysis \ Classical \ Transposition Brute-force Analysis
CT2:dynamic:7e9f7b99;Transposition analysis;CT2:T \ Cryptanalysis \ Classical \ Transposition Crib Analysis
CT2:dynamic:ba19b61d;Transposition analysis;CT2:T \ Cryptanalysis \ Classical \ Transposition Genetic Analysis
CT2:dynamic:94f814a1;Transposition analysis;CT2:T \ Cryptanalysis \ Classical \ Transposition Hill Climbing Analysis
CT2:dynamic:a97ff4f0;Vigenère analysis;CT2:T \ Cryptanalysis \ Classical \ Vigenère Analysis
CT2:dynamic:1165c47d;Word pattern analysis;CT2:T \ Cryptanalysis \ Classical \ Wordpattern Analysis
CT2:dynamic:78c54d4f;Word pattern analysis;CT2:T \ Cryptanalysis \ Classical \ Wordpattern Analysis with self-defined dictionary
CT2:dynamic:455c8321;Zodiac-408 analysis;CT2:T \ Cryptanalysis \ Classical \ Zodiac-408 Analysis
CT2:dynamic:7bdf6ef5;AES analysis;CT2:T \ Cryptanalysis \ Modern \ AES Analysis using Entropy (1)
